Call Id;Agent;Date;Time;Topic;Answered (Y/N);Resolved;Speed of answer in seconds;AvgTalkDuration;Satisfaction rating;Calls Answered (Y);Total Calls Resolved
ID3872;Diane;09.03.2021;0.46099537037037;Payment related;N;N;;;;N;
ID3873;Joe;09.03.2021;0.47400462962963;Admin Support;Y;Y;63;12:00:50 AM;3;Y;
ID3874;Becky;09.03.2021;0.47400462962963;Streaming;Y;N;41;12:06:21 AM;4;Y;
ID3875;Diane;09.03.2021;0.49200231481481;Contract related;Y;Y;93;12:06:40 AM;5;Y;
ID3876;Becky;09.03.2021;0.49200231481481;Streaming;Y;N;63;12:05:06 AM;2;Y;
ID3877;Diane;09.03.2021;0.55700231481481;Contract related;N;N;;;;N;
ID3878;Martha;09.03.2021;0.55700231481481;Streaming;Y;N;43;12:01:57 AM;2;Y;
ID3879;Jim;09.03.2021;0.56;Payment related;Y;Y;88;12:02:36 AM;4;Y;
ID3880;Stewart;09.03.2021;0.56;Contract related;Y;Y;100;12:01:06 AM;4;Y;
ID3881;Diane;09.03.2021;0.57299768518519;Admin Support;N;N;;;;N;
ID3882;Stewart;09.03.2021;0.57299768518519;Admin Support;Y;Y;108;12:01:01 AM;5;Y;
ID3883;Greg;09.03.2021;0.64;Payment related;Y;Y;88;12:04:01 AM;3;Y;
ID3884;Diane;09.03.2021;0.64;Payment related;N;N;;;;N;
ID3885;Becky;09.03.2021;0.64099537037037;Contract related;Y;Y;72;12:04:43 AM;3;Y;
ID3886;Joe;09.03.2021;0.64099537037037;Streaming;Y;Y;52;12:03:31 AM;5;Y;
ID3887;Stewart;09.03.2021;0.64400462962963;Technical Support;Y;Y;15;12:04:43 AM;5;Y;
ID3888;Dan;09.03.2021;0.64400462962963;Payment related;Y;Y;113;12:04:49 AM;3;Y;
ID3889;Martha;09.03.2021;0.65400462962963;Technical Support;Y;Y;123;12:05:02 AM;1;Y;
ID3890;Greg;09.03.2021;0.65400462962963;Payment related;Y;Y;97;12:02:01 AM;4;Y;
ID3891;Becky;09.03.2021;0.655;Admin Support;Y;Y;22;12:04:40 AM;3;Y;
ID3892;Greg;09.03.2021;0.655;Contract related;Y;Y;62;12:06:36 AM;5;Y;
ID3893;Becky;09.03.2021;0.65599537037037;Contract related;Y;N;79;12:06:02 AM;1;Y;
ID3894;Diane;09.03.2021;0.65599537037037;Payment related;Y;Y;85;12:03:07 AM;4;Y;
ID3895;Stewart;09.03.2021;0.66599537037037;Technical Support;Y;Y;74;12:00:47 AM;5;Y;
ID3896;Jim;09.03.2021;0.66599537037037;Streaming;Y;Y;61;12:05:00 AM;4;Y;
ID3897;Diane;09.03.2021;0.70299768518519;Payment related;Y;Y;81;12:04:35 AM;2;Y;
ID3898;Joe;09.03.2021;0.70299768518519;Admin Support;N;N;;;;N;
ID3899;Joe;09.03.2021;0.70799768518519;Contract related;Y;Y;74;12:06:17 AM;5;Y;
ID3900;Stewart;09.03.2021;0.70799768518519;Contract related;Y;N;32;12:04:19 AM;4;Y;
ID3901;Greg;09.03.2021;0.71299768518519;Technical Support;Y;Y;99;12:04:24 AM;3;Y;
ID3902;Becky;09.03.2021;0.71299768518519;Admin Support;N;N;;;;N;
ID3903;Dan;10.03.2021;0.38400462962963;Technical Support;Y;Y;75;12:02:49 AM;5;Y;
ID3904;Martha;10.03.2021;0.38400462962963;Payment related;N;N;;;;N;
ID3905;Dan;10.03.2021;0.38799768518519;Technical Support;Y;Y;114;12:04:33 AM;5;Y;
ID3906;Greg;10.03.2021;0.38799768518519;Technical Support;N;N;;;;N;
ID3907;Jim;10.03.2021;0.41099537037037;Admin Support;Y;Y;50;12:06:13 AM;3;Y;
ID3908;Jim;10.03.2021;0.41099537037037;Technical Support;N;N;;;;N;
ID3909;Jim;10.03.2021;0.42099537037037;Admin Support;Y;N;115;12:03:10 AM;2;Y;
ID3910;Becky;10.03.2021;0.42099537037037;Admin Support;Y;Y;48;12:01:31 AM;4;Y;
ID3911;Joe;10.03.2021;0.42200231481481;Payment related;Y;Y;16;12:01:55 AM;1;Y;
ID3912;Stewart;10.03.2021;0.42200231481481;Technical Support;Y;Y;74;12:06:37 AM;5;Y;
ID3913;Joe;10.03.2021;0.43200231481481;Payment related;N;N;;;;N;
ID3914;Greg;10.03.2021;0.43200231481481;Contract related;N;N;;;;N;
ID3915;Greg;10.03.2021;0.435;Streaming;N;N;;;;N;
ID3916;Stewart;10.03.2021;0.435;Streaming;Y;Y;37;12:05:05 AM;5;Y;
ID3917;Martha;10.03.2021;0.50299768518519;Payment related;Y;Y;125;12:02:02 AM;3;Y;
ID3918;Diane;10.03.2021;0.50299768518519;Admin Support;Y;Y;42;12:03:55 AM;3;Y;
ID3919;Jim;10.03.2021;0.53400462962963;Payment related;N;N;;;;N;
ID3920;Becky;10.03.2021;0.53400462962963;Streaming;Y;Y;43;12:00:36 AM;3;Y;
ID3921;Becky;10.03.2021;0.56200231481481;Streaming;Y;Y;74;12:02:40 AM;4;Y;
ID3922;Joe;10.03.2021;0.56200231481481;Admin Support;Y;Y;90;12:04:57 AM;3;Y;
ID3923;Greg;10.03.2021;0.56400462962963;Contract related;N;N;;;;N;
ID3924;Jim;10.03.2021;0.56400462962963;Admin Support;Y;Y;84;12:06:22 AM;5;Y;
ID3925;Joe;10.03.2021;0.57099537037037;Payment related;Y;Y;51;12:06:45 AM;3;Y;
ID3926;Diane;10.03.2021;0.57099537037037;Contract related;N;N;;;;N;
ID3927;Diane;10.03.2021;0.57299768518519;Streaming;Y;N;90;12:04:23 AM;3;Y;
ID3928;Joe;10.03.2021;0.57299768518519;Admin Support;Y;Y;82;12:00:49 AM;3;Y;
ID3929;Greg;10.03.2021;0.575;Admin Support;Y;Y;77;12:04:06 AM;3;Y;
ID3930;Martha;10.03.2021;0.575;Technical Support;N;N;;;;N;
ID3931;Greg;10.03.2021;0.58099537037037;Contract related;Y;Y;116;12:00:31 AM;3;Y;
ID3932;Stewart;10.03.2021;0.58099537037037;Payment related;Y;Y;120;12:01:24 AM;3;Y;
ID3933;Dan;10.03.2021;0.58400462962963;Payment related;Y;Y;13;12:04:26 AM;1;Y;
ID3934;Dan;10.03.2021;0.58400462962963;Streaming;Y;Y;26;12:03:01 AM;3;Y;
ID3935;Stewart;10.03.2021;0.63700231481481;Contract related;Y;Y;93;12:02:18 AM;3;Y;
ID3936;Dan;10.03.2021;0.63700231481481;Contract related;Y;Y;20;12:00:33 AM;3;Y;
ID3937;Stewart;10.03.2021;0.64200231481481;Contract related;N;N;;;;N;
ID3938;Joe;10.03.2021;0.64200231481481;Streaming;Y;Y;113;12:01:18 AM;1;Y;
ID3939;Stewart;10.03.2021;0.66700231481481;Streaming;N;N;;;;N;
ID3940;Joe;10.03.2021;0.66700231481481;Payment related;Y;Y;113;12:06:15 AM;2;Y;
ID3941;Greg;10.03.2021;0.68799768518519;Streaming;Y;Y;44;12:03:17 AM;5;Y;
ID3942;Becky;10.03.2021;0.68799768518519;Payment related;Y;Y;103;12:01:23 AM;3;Y;
ID3943;Greg;10.03.2021;0.69900462962963;Streaming;Y;Y;92;12:06:23 AM;2;Y;
ID3944;Dan;10.03.2021;0.69900462962963;Streaming;Y;N;92;12:04:20 AM;3;Y;
ID3945;Dan;10.03.2021;0.71200231481481;Streaming;Y;Y;33;12:05:14 AM;5;Y;
ID3946;Dan;10.03.2021;0.71200231481481;Contract related;Y;Y;24;12:04:40 AM;5;Y;
ID3947;Greg;10.03.2021;0.73299768518519;Streaming;Y;Y;84;12:02:03 AM;3;Y;
ID3948;Jim;10.03.2021;0.73299768518519;Technical Support;Y;Y;99;12:02:47 AM;3;Y;
ID3949;Stewart;11.03.2021;0.38200231481481;Technical Support;N;N;;;;N;
ID3950;Diane;11.03.2021;0.38200231481481;Technical Support;Y;Y;58;12:02:16 AM;5;Y;
ID3951;Joe;11.03.2021;0.40200231481481;Streaming;N;N;;;;N;
ID3952;Greg;11.03.2021;0.40200231481481;Admin Support;Y;Y;27;12:01:28 AM;1;Y;
ID3953;Greg;11.03.2021;0.40299768518519;Payment related;Y;Y;48;12:00:44 AM;3;Y;
ID3954;Jim;11.03.2021;0.40299768518519;Contract related;Y;Y;86;12:06:37 AM;5;Y;
ID3955;Dan;11.03.2021;0.415;Streaming;N;N;;;;N;
ID3956;Greg;11.03.2021;0.415;Technical Support;Y;Y;82;12:05:17 AM;3;Y;
ID3957;Jim;11.03.2021;0.41799768518519;Technical Support;Y;Y;54;12:04:12 AM;4;Y;
ID3958;Dan;11.03.2021;0.41799768518519;Technical Support;Y;Y;87;12:06:21 AM;4;Y;
ID3959;Diane;11.03.2021;0.42299768518519;Admin Support;Y;Y;114;12:06:15 AM;5;Y;
ID3960;Jim;11.03.2021;0.42299768518519;Admin Support;N;N;;;;N;
ID3961;Jim;11.03.2021;0.43400462962963;Admin Support;Y;Y;104;12:00:48 AM;5;Y;
ID3962;Stewart;11.03.2021;0.43400462962963;Streaming;Y;Y;81;12:02:50 AM;5;Y;
ID3963;Greg;11.03.2021;0.43799768518519;Payment related;Y;Y;120;12:03:57 AM;4;Y;
ID3964;Greg;11.03.2021;0.43799768518519;Payment related;N;N;;;;N;
ID3965;Becky;11.03.2021;0.45099537037037;Contract related;Y;Y;72;12:05:11 AM;3;Y;
ID3966;Stewart;11.03.2021;0.45099537037037;Admin Support;Y;Y;57;12:02:58 AM;3;Y;
ID3967;Greg;11.03.2021;0.45200231481481;Admin Support;Y;Y;74;12:00:48 AM;5;Y;
ID3968;Joe;11.03.2021;0.45200231481481;Streaming;Y;Y;53;12:05:42 AM;3;Y;
ID3969;Greg;11.03.2021;0.45900462962963;Payment related;Y;Y;79;12:02:17 AM;3;Y;
ID3970;Martha;11.03.2021;0.45900462962963;Streaming;Y;Y;100;12:06:00 AM;3;Y;
ID3971;Dan;11.03.2021;0.47700231481481;Streaming;Y;Y;116;12:04:31 AM;3;Y;
ID3972;Diane;11.03.2021;0.47700231481481;Technical Support;N;N;;;;N;
ID3973;Martha;11.03.2021;0.485;Streaming;Y;Y;14;12:01:44 AM;5;Y;
ID3974;Joe;11.03.2021;0.485;Streaming;Y;Y;92;12:01:41 AM;5;Y;
ID3975;Jim;11.03.2021;0.50200231481481;Admin Support;Y;Y;92;12:02:30 AM;1;Y;
ID3976;Joe;11.03.2021;0.50200231481481;Contract related;Y;Y;78;12:06:24 AM;4;Y;
ID3977;Martha;11.03.2021;0.51400462962963;Technical Support;Y;Y;36;12:00:42 AM;3;Y;
ID3978;Jim;11.03.2021;0.51400462962963;Streaming;N;N;;;;N;
ID3979;Greg;11.03.2021;0.51400462962963;Payment related;Y;Y;20;12:04:32 AM;2;Y;
ID3980;Dan;11.03.2021;0.51400462962963;Technical Support;Y;N;29;12:05:03 AM;5;Y;
ID3981;Stewart;11.03.2021;0.52200231481481;Payment related;Y;Y;119;12:06:51 AM;3;Y;
ID3982;Martha;11.03.2021;0.52200231481481;Payment related;Y;Y;67;12:05:10 AM;5;Y;
ID3983;Jim;11.03.2021;0.52700231481481;Streaming;N;N;;;;N;
ID3984;Martha;11.03.2021;0.52700231481481;Streaming;Y;Y;102;12:01:14 AM;1;Y;
ID3985;Martha;11.03.2021;0.53900462962963;Streaming;Y;Y;72;12:05:24 AM;4;Y;
ID3986;Diane;11.03.2021;0.53900462962963;Admin Support;Y;Y;107;12:01:58 AM;5;Y;
ID3987;Greg;11.03.2021;0.54;Streaming;N;N;;;;N;
ID3988;Becky;11.03.2021;0.54;Admin Support;N;N;;;;N;
ID3989;Joe;11.03.2021;0.56400462962963;Payment related;Y;N;106;12:01:31 AM;4;Y;
ID3990;Joe;11.03.2021;0.56400462962963;Admin Support;Y;Y;68;12:04:16 AM;2;Y;
ID3991;Dan;11.03.2021;0.57;Technical Support;Y;Y;44;12:06:38 AM;3;Y;
ID3992;Becky;11.03.2021;0.57;Admin Support;Y;Y;96;12:03:34 AM;1;Y;
ID3993;Diane;11.03.2021;0.57700231481481;Payment related;N;N;;;;N;
ID3994;Stewart;11.03.2021;0.57700231481481;Technical Support;Y;Y;53;12:00:34 AM;4;Y;
ID3995;Dan;11.03.2021;0.58099537037037;Streaming;Y;Y;100;12:01:05 AM;1;Y;
ID3996;Becky;11.03.2021;0.58099537037037;Streaming;Y;Y;75;12:01:55 AM;2;Y;
ID3997;Jim;11.03.2021;0.58299768518519;Payment related;Y;Y;109;12:04:19 AM;3;Y;
ID3998;Joe;11.03.2021;0.58299768518519;Payment related;Y;Y;95;12:02:14 AM;4;Y;
ID3999;Stewart;11.03.2021;0.59900462962963;Contract related;Y;Y;69;12:00:59 AM;4;Y;
ID4000;Becky;11.03.2021;0.59900462962963;Streaming;Y;Y;113;12:02:55 AM;5;Y;
ID4001;Joe;11.03.2021;0.60200231481481;Admin Support;Y;Y;108;12:01:32 AM;2;Y;
ID4002;Joe;11.03.2021;0.60200231481481;Streaming;Y;Y;46;12:05:20 AM;2;Y;
ID4003;Joe;11.03.2021;0.60299768518519;Payment related;Y;Y;71;12:01:48 AM;1;Y;
ID4004;Diane;11.03.2021;0.60299768518519;Admin Support;Y;Y;124;12:02:52 AM;2;Y;
ID4005;Martha;11.03.2021;0.64;Technical Support;Y;Y;79;12:01:01 AM;4;Y;
ID4006;Diane;11.03.2021;0.64;Payment related;Y;N;111;12:02:34 AM;5;Y;
ID4007;Dan;11.03.2021;0.64200231481481;Payment related;Y;Y;27;12:00:43 AM;4;Y;
ID4008;Becky;11.03.2021;0.64200231481481;Streaming;Y;Y;69;12:03:42 AM;4;Y;
ID4009;Joe;11.03.2021;0.64900462962963;Payment related;Y;Y;121;12:05:16 AM;1;Y;
ID4010;Stewart;11.03.2021;0.64900462962963;Streaming;Y;Y;16;12:06:15 AM;3;Y;
ID4011;Stewart;11.03.2021;0.66599537037037;Contract related;N;N;;;;N;
ID4012;Jim;11.03.2021;0.66599537037037;Streaming;Y;N;35;12:06:08 AM;5;Y;
ID4013;Becky;11.03.2021;0.67400462962963;Streaming;Y;Y;85;12:03:44 AM;3;Y;
ID4014;Dan;11.03.2021;0.67400462962963;Admin Support;Y;Y;73;12:02:57 AM;2;Y;
ID4015;Martha;11.03.2021;0.67599537037037;Payment related;Y;Y;101;12:04:57 AM;3;Y;
ID4016;Jim;11.03.2021;0.67599537037037;Admin Support;Y;Y;89;12:04:28 AM;2;Y;
ID4017;Diane;11.03.2021;0.73200231481481;Technical Support;Y;Y;70;12:05:01 AM;5;Y;
ID4018;Diane;11.03.2021;0.73200231481481;Contract related;Y;Y;52;12:05:32 AM;3;Y;
ID4019;Jim;11.03.2021;0.73599537037037;Contract related;N;N;;;;N;
ID4020;Dan;11.03.2021;0.73599537037037;Streaming;Y;Y;91;12:00:57 AM;1;Y;
ID4021;Joe;11.03.2021;0.73599537037037;Payment related;N;N;;;;N;
ID4022;Diane;11.03.2021;0.73599537037037;Technical Support;Y;Y;18;12:05:44 AM;5;Y;
ID4023;Martha;12.03.2021;0.38299768518519;Contract related;Y;N;32;12:04:36 AM;1;Y;
ID4024;Greg;12.03.2021;0.38299768518519;Payment related;Y;Y;71;12:05:00 AM;3;Y;
ID4025;Stewart;12.03.2021;0.4;Technical Support;Y;Y;54;12:02:35 AM;4;Y;
ID4026;Dan;12.03.2021;0.4;Contract related;Y;Y;121;12:04:24 AM;4;Y;
ID4027;Dan;12.03.2021;0.415;Technical Support;Y;Y;59;12:01:07 AM;3;Y;
ID4028;Jim;12.03.2021;0.415;Contract related;Y;Y;59;12:01:03 AM;2;Y;
ID4029;Jim;12.03.2021;0.41799768518519;Payment related;Y;Y;108;12:03:20 AM;5;Y;
ID4030;Stewart;12.03.2021;0.41799768518519;Technical Support;Y;Y;35;12:02:11 AM;4;Y;
ID4031;Stewart;12.03.2021;0.41900462962963;Payment related;Y;Y;22;12:05:31 AM;5;Y;
ID4032;Diane;12.03.2021;0.41900462962963;Technical Support;Y;Y;37;12:04:29 AM;5;Y;
ID4033;Martha;12.03.2021;0.42299768518519;Payment related;Y;Y;14;12:06:52 AM;3;Y;
ID4034;Greg;12.03.2021;0.42299768518519;Payment related;N;N;;;;N;
ID4035;Martha;12.03.2021;0.425;Payment related;Y;Y;73;12:01:01 AM;3;Y;
ID4036;Joe;12.03.2021;0.425;Streaming;N;N;;;;N;
ID4037;Diane;12.03.2021;0.43200231481481;Admin Support;N;N;;;;N;
ID4038;Jim;12.03.2021;0.43200231481481;Technical Support;Y;Y;63;12:02:55 AM;1;Y;
ID4039;Jim;12.03.2021;0.44599537037037;Technical Support;Y;Y;64;12:05:50 AM;4;Y;
ID4040;Joe;12.03.2021;0.44599537037037;Technical Support;Y;Y;17;12:05:40 AM;3;Y;
ID4041;Diane;12.03.2021;0.46700231481481;Contract related;Y;Y;42;12:02:39 AM;4;Y;
ID4042;Diane;12.03.2021;0.46700231481481;Technical Support;Y;Y;121;12:04:07 AM;1;Y;
ID4043;Diane;12.03.2021;0.46799768518519;Payment related;Y;Y;56;12:03:29 AM;4;Y;
ID4044;Joe;12.03.2021;0.46799768518519;Technical Support;Y;Y;123;12:05:15 AM;4;Y;
ID4045;Diane;12.03.2021;0.47;Admin Support;Y;Y;27;12:00:49 AM;5;Y;
ID4046;Dan;12.03.2021;0.47;Technical Support;Y;Y;46;12:03:49 AM;4;Y;
ID4047;Diane;12.03.2021;0.50099537037037;Technical Support;Y;Y;117;12:02:07 AM;2;Y;
ID4048;Becky;12.03.2021;0.50099537037037;Payment related;N;N;;;;N;
ID4049;Greg;12.03.2021;0.54;Contract related;Y;Y;64;12:05:21 AM;3;Y;
ID4050;Jim;12.03.2021;0.54;Contract related;Y;Y;20;12:02:48 AM;4;Y;
ID4051;Stewart;12.03.2021;0.56200231481481;Contract related;Y;Y;21;12:06:34 AM;5;Y;
ID4052;Greg;12.03.2021;0.56200231481481;Technical Support;N;N;;;;N;
ID4053;Dan;12.03.2021;0.58400462962963;Streaming;Y;N;118;12:02:37 AM;3;Y;
ID4054;Stewart;12.03.2021;0.58400462962963;Admin Support;Y;Y;105;12:05:28 AM;2;Y;
ID4055;Joe;12.03.2021;0.59599537037037;Technical Support;Y;Y;117;12:00:46 AM;4;Y;
ID4056;Martha;12.03.2021;0.59599537037037;Payment related;Y;N;16;12:03:33 AM;4;Y;
ID4057;Joe;12.03.2021;0.605;Admin Support;Y;Y;110;12:02:01 AM;5;Y;
ID4058;Diane;12.03.2021;0.605;Admin Support;N;N;;;;N;
ID4059;Stewart;12.03.2021;0.60599537037037;Admin Support;Y;Y;57;12:02:05 AM;5;Y;
ID4060;Joe;12.03.2021;0.60599537037037;Technical Support;Y;Y;105;12:06:50 AM;3;Y;
ID4061;Greg;12.03.2021;0.62299768518519;Admin Support;Y;Y;95;12:06:12 AM;5;Y;
ID4062;Jim;12.03.2021;0.62299768518519;Technical Support;Y;Y;19;12:05:47 AM;2;Y;
ID4063;Becky;12.03.2021;0.67099537037037;Technical Support;Y;Y;25;12:05:10 AM;3;Y;
ID4064;Becky;12.03.2021;0.67099537037037;Streaming;Y;N;65;12:02:07 AM;2;Y;
ID4065;Jim;12.03.2021;0.68299768518519;Technical Support;Y;Y;27;12:02:48 AM;1;Y;
ID4066;Jim;12.03.2021;0.68299768518519;Contract related;Y;Y;107;12:02:23 AM;1;Y;
ID4067;Becky;12.03.2021;0.70900462962963;Admin Support;Y;Y;90;12:03:39 AM;3;Y;
ID4068;Becky;12.03.2021;0.70900462962963;Payment related;Y;Y;45;12:01:31 AM;3;Y;
ID4069;Dan;12.03.2021;0.71599537037037;Payment related;Y;Y;39;12:05:43 AM;4;Y;
ID4070;Joe;12.03.2021;0.71599537037037;Streaming;Y;Y;63;12:04:43 AM;5;Y;
ID4071;Greg;12.03.2021;0.745;Admin Support;Y;N;95;12:00:38 AM;1;Y;
ID4072;Joe;12.03.2021;0.745;Admin Support;Y;Y;39;12:05:24 AM;4;Y;
ID4073;Diane;13.03.2021;0.37700231481481;Admin Support;N;N;;;;N;
ID4074;Martha;13.03.2021;0.37700231481481;Admin Support;N;N;;;;N;
ID4075;Martha;13.03.2021;0.37700231481481;Admin Support;Y;Y;125;12:01:00 AM;3;Y;
ID4076;Martha;13.03.2021;0.37700231481481;Technical Support;Y;Y;73;12:01:30 AM;4;Y;
ID4077;Greg;13.03.2021;0.40200231481481;Admin Support;Y;Y;116;12:00:56 AM;4;Y;
ID4078;Joe;13.03.2021;0.40200231481481;Technical Support;Y;Y;115;12:02:21 AM;2;Y;
ID4079;Joe;13.03.2021;0.45099537037037;Admin Support;N;N;;;;N;
ID4080;Stewart;13.03.2021;0.45099537037037;Payment related;Y;Y;56;12:06:07 AM;2;Y;
ID4081;Dan;13.03.2021;0.46900462962963;Technical Support;Y;Y;123;12:02:39 AM;2;Y;
ID4082;Becky;13.03.2021;0.46900462962963;Admin Support;Y;Y;36;12:00:50 AM;1;Y;
ID4083;Greg;13.03.2021;0.47799768518519;Technical Support;Y;Y;84;12:01:33 AM;5;Y;
ID4084;Martha;13.03.2021;0.47799768518519;Streaming;Y;Y;74;12:03:01 AM;3;Y;
ID4085;Jim;13.03.2021;0.485;Streaming;Y;Y;20;12:04:16 AM;5;Y;
ID4086;Martha;13.03.2021;0.485;Streaming;N;N;;;;N;
ID4087;Diane;13.03.2021;0.48799768518519;Payment related;Y;Y;13;12:04:33 AM;3;Y;
ID4088;Greg;13.03.2021;0.48799768518519;Contract related;Y;N;28;12:00:59 AM;3;Y;
ID4089;Dan;13.03.2021;0.57099537037037;Contract related;Y;Y;13;12:01:55 AM;4;Y;
ID4090;Martha;13.03.2021;0.57099537037037;Streaming;Y;Y;100;12:01:13 AM;3;Y;
ID4091;Jim;13.03.2021;0.59299768518519;Contract related;Y;Y;119;12:02:55 AM;3;Y;
ID4092;Stewart;13.03.2021;0.59299768518519;Technical Support;N;N;;;;N;
ID4093;Martha;13.03.2021;0.59599537037037;Technical Support;Y;Y;125;12:05:43 AM;5;Y;
ID4094;Joe;13.03.2021;0.59599537037037;Streaming;N;N;;;;N;
ID4095;Jim;13.03.2021;0.61;Technical Support;Y;N;88;12:01:47 AM;4;Y;
ID4096;Becky;13.03.2021;0.61;Technical Support;Y;Y;71;12:00:34 AM;4;Y;
ID4097;Dan;13.03.2021;0.61200231481481;Contract related;Y;Y;99;12:00:34 AM;4;Y;
ID4098;Dan;13.03.2021;0.61200231481481;Admin Support;Y;Y;94;12:05:52 AM;1;Y;
ID4099;Becky;13.03.2021;0.625;Admin Support;Y;Y;115;12:05:12 AM;1;Y;
ID4100;Becky;13.03.2021;0.625;Contract related;Y;Y;36;12:05:11 AM;5;Y;
ID4101;Stewart;13.03.2021;0.62700231481481;Payment related;Y;Y;72;12:03:52 AM;3;Y;
ID4102;Becky;13.03.2021;0.62700231481481;Contract related;Y;Y;51;12:01:03 AM;3;Y;
ID4103;Diane;13.03.2021;0.65;Admin Support;Y;Y;11;12:04:33 AM;2;Y;
ID4104;Stewart;13.03.2021;0.65;Admin Support;Y;N;101;12:05:46 AM;5;Y;
ID4105;Stewart;13.03.2021;0.65200231481481;Admin Support;Y;Y;119;12:05:37 AM;3;Y;
ID4106;Diane;13.03.2021;0.65200231481481;Technical Support;Y;Y;64;12:02:37 AM;3;Y;
ID4107;Martha;13.03.2021;0.65599537037037;Technical Support;Y;Y;12;12:04:10 AM;3;Y;
ID4108;Greg;13.03.2021;0.65599537037037;Streaming;Y;Y;118;12:05:11 AM;3;Y;
ID4109;Greg;13.03.2021;0.66599537037037;Payment related;Y;Y;107;12:02:31 AM;2;Y;
ID4110;Martha;13.03.2021;0.66599537037037;Payment related;Y;Y;122;12:05:03 AM;3;Y;
ID4111;Becky;13.03.2021;0.67900462962963;Payment related;Y;Y;41;12:03:41 AM;4;Y;
ID4112;Becky;13.03.2021;0.67900462962963;Streaming;Y;Y;22;12:00:43 AM;1;Y;
ID4113;Martha;13.03.2021;0.70400462962963;Technical Support;N;N;;;;N;
ID4114;Martha;13.03.2021;0.70400462962963;Contract related;Y;Y;93;12:03:39 AM;3;Y;
ID4115;Jim;13.03.2021;0.71;Admin Support;Y;Y;20;12:04:20 AM;5;Y;
ID4116;Dan;13.03.2021;0.71;Contract related;Y;Y;90;12:04:05 AM;4;Y;
ID4117;Becky;13.03.2021;0.725;Technical Support;Y;Y;107;12:06:33 AM;3;Y;
ID4118;Jim;13.03.2021;0.725;Technical Support;N;N;;;;N;
ID4119;Dan;13.03.2021;0.73900462962963;Contract related;Y;Y;38;12:05:43 AM;3;Y;
ID4120;Joe;13.03.2021;0.73900462962963;Contract related;N;N;;;;N;
ID4121;Becky;14.03.2021;0.375;Streaming;Y;Y;50;12:01:57 AM;4;Y;
ID4122;Greg;14.03.2021;0.375;Admin Support;Y;Y;90;12:05:06 AM;4;Y;
ID4123;Becky;14.03.2021;0.38900462962963;Admin Support;Y;Y;22;12:04:21 AM;4;Y;
ID4124;Joe;14.03.2021;0.38900462962963;Admin Support;N;N;;;;N;
ID4125;Martha;14.03.2021;0.415;Streaming;Y;Y;67;12:05:05 AM;4;Y;
ID4126;Dan;14.03.2021;0.415;Contract related;Y;Y;89;12:06:20 AM;3;Y;
ID4127;Becky;14.03.2021;0.42200231481481;Payment related;Y;Y;21;12:05:46 AM;3;Y;
ID4128;Diane;14.03.2021;0.42200231481481;Contract related;Y;Y;34;12:01:04 AM;4;Y;
ID4129;Diane;14.03.2021;0.42299768518519;Contract related;Y;Y;77;12:00:48 AM;2;Y;
ID4130;Diane;14.03.2021;0.42299768518519;Admin Support;Y;Y;72;12:02:45 AM;1;Y;
ID4131;Joe;14.03.2021;0.43900462962963;Streaming;Y;Y;83;12:02:01 AM;3;Y;
ID4132;Jim;14.03.2021;0.43900462962963;Streaming;Y;Y;120;12:01:46 AM;3;Y;
ID4133;Diane;14.03.2021;0.465;Contract related;Y;Y;82;12:04:16 AM;5;Y;
ID4134;Martha;14.03.2021;0.465;Streaming;Y;Y;61;12:06:39 AM;5;Y;
ID4135;Jim;14.03.2021;0.47599537037037;Contract related;Y;Y;69;12:02:39 AM;2;Y;
ID4136;Jim;14.03.2021;0.47599537037037;Technical Support;Y;N;19;12:04:17 AM;4;Y;
ID4137;Diane;14.03.2021;0.48400462962963;Technical Support;Y;Y;35;12:04:15 AM;2;Y;
ID4138;Jim;14.03.2021;0.48400462962963;Payment related;N;N;;;;N;
ID4139;Jim;14.03.2021;0.495;Contract related;Y;Y;11;12:06:28 AM;3;Y;
ID4140;Jim;14.03.2021;0.495;Admin Support;Y;Y;110;12:00:49 AM;3;Y;
ID4141;Dan;14.03.2021;0.54200231481481;Payment related;Y;Y;119;12:02:17 AM;1;Y;
ID4142;Jim;14.03.2021;0.54200231481481;Contract related;Y;Y;38;12:01:27 AM;4;Y;
ID4143;Joe;14.03.2021;0.54799768518519;Payment related;Y;Y;40;12:05:08 AM;4;Y;
ID4144;Dan;14.03.2021;0.54799768518519;Streaming;Y;Y;19;12:04:26 AM;5;Y;
ID4145;Dan;14.03.2021;0.55299768518519;Technical Support;N;N;;;;N;
ID4146;Martha;14.03.2021;0.55299768518519;Payment related;Y;Y;63;12:05:45 AM;3;Y;
ID4147;Jim;14.03.2021;0.55900462962963;Technical Support;Y;Y;33;12:03:10 AM;5;Y;
ID4148;Becky;14.03.2021;0.55900462962963;Technical Support;N;N;;;;N;
ID4149;Jim;14.03.2021;0.57;Admin Support;Y;N;26;12:05:08 AM;5;Y;
ID4150;Jim;14.03.2021;0.57;Streaming;N;N;;;;N;
ID4151;Diane;14.03.2021;0.57400462962963;Contract related;N;N;;;;N;
ID4152;Jim;14.03.2021;0.57400462962963;Admin Support;Y;Y;81;12:03:31 AM;5;Y;
ID4153;Martha;14.03.2021;0.58599537037037;Technical Support;Y;Y;65;12:06:28 AM;3;Y;
